ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE
5146431,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,6,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146432,M,Y,N,0,Civil marriage,With parents,1,0,0,0,2.0,2,24,2.0,0,261000.0,Commercial associate,Incomplete higher
5146434,F,N,Y,1,Single / not married,House / apartment,1,1,1,0,2.0,16,29,6.0,0,90000.0,Commercial associate,Secondary / secondary special
5146435,F,N,Y,1,Single / not married,House / apartment,1,1,1,0,2.0,9,29,6.0,0,90000.0,Commercial associate,Secondary / secondary special
5146438,F,N,Y,1,Single / not married,House / apartment,1,1,1,0,2.0,13,29,6.0,0,90000.0,Commercial associate,Secondary / secondary special
5146439,F,N,Y,1,Single / not married,House / apartment,1,1,1,0,2.0,9,29,6.0,0,90000.0,Commercial associate,Secondary / secondary special
5146440,F,N,Y,1,Single / not married,House / apartment,1,1,1,0,2.0,3,29,6.0,0,90000.0,Commercial associate,Secondary / secondary special
5146441,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,3,37,1.0,0,135000.0,Working,Secondary / secondary special
5146448,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,25,27,1.0,0,180000.0,Commercial associate,Higher education
5146449,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,23,27,1.0,0,180000.0,Commercial associate,Higher education
5146450,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,8,27,1.0,0,180000.0,Commercial associate,Higher education
5146471,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,14,39,10.0,0,180000.0,Commercial associate,Higher education
5146472,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,46,39,10.0,0,180000.0,Commercial associate,Higher education
5146473,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,4,39,10.0,0,180000.0,Commercial associate,Higher education
5146474,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,24,39,10.0,0,180000.0,Commercial associate,Higher education
5146475,F,Y,Y,0,Civil marriage,House / apartment,1,0,0,0,2.0,8,39,10.0,0,180000.0,Commercial associate,Higher education
5146498,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,42,25,1.0,0,225000.0,Commercial associate,Incomplete higher
5146499,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,42,25,1.0,0,225000.0,Commercial associate,Incomplete higher
5146500,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,27,25,1.0,0,225000.0,Commercial associate,Incomplete higher
5146501,M,N,N,1,Civil marriage,House / apartment,1,0,0,0,3.0,1,49,1.0,0,112500.0,Working,Secondary / secondary special
5146538,F,N,Y,2,Civil marriage,House / apartment,1,1,1,0,4.0,24,43,8.0,0,144000.0,Commercial associate,Secondary / secondary special
5146539,F,N,Y,2,Civil marriage,House / apartment,1,1,1,0,4.0,20,43,8.0,0,144000.0,Commercial associate,Secondary / secondary special
5146544,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,12,45,5.0,0,135000.0,Working,Secondary / secondary special
5146545,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,12,45,5.0,0,135000.0,Working,Secondary / secondary special
5146557,M,N,Y,2,Married,House / apartment,1,0,0,0,4.0,8,41,4.0,0,157500.0,Working,Secondary / secondary special
5146558,M,N,Y,2,Married,House / apartment,1,0,0,0,4.0,34,41,4.0,0,157500.0,Working,Secondary / secondary special
5146559,M,N,Y,2,Married,House / apartment,1,0,0,0,4.0,12,41,4.0,0,157500.0,Working,Secondary / secondary special
5146560,M,N,Y,2,Married,House / apartment,1,0,0,0,4.0,53,41,4.0,0,157500.0,Working,Secondary / secondary special
5146561,M,N,Y,2,Married,House / apartment,1,0,0,0,4.0,19,41,4.0,0,157500.0,Working,Secondary / secondary special
5146587,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,16,42,7.0,0,67500.0,Working,Secondary / secondary special
5146589,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,21,42,7.0,0,67500.0,Working,Secondary / secondary special
5148426,F,N,Y,0,Civil marriage,House / apartment,1,1,1,0,2.0,38,46,9.0,0,135000.0,Commercial associate,Secondary / secondary special
5148428,F,N,Y,0,Civil marriage,House / apartment,1,1,1,0,2.0,52,46,9.0,0,135000.0,Commercial associate,Secondary / secondary special
5148429,F,N,Y,0,Civil marriage,House / apartment,1,1,1,0,2.0,15,46,9.0,0,135000.0,Commercial associate,Secondary / secondary special
5148430,F,N,Y,0,Civil marriage,House / apartment,1,1,1,0,2.0,44,46,9.0,0,135000.0,Commercial associate,Secondary / secondary special
5148431,F,N,Y,0,Civil marriage,House / apartment,1,1,1,0,2.0,38,46,9.0,0,135000.0,Commercial associate,Secondary / secondary special
5148436,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,26,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148437,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,2,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148438,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,3,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148439,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,7,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148440,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,7,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148441,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,25,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148442,F,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,0,23,1.0,0,202500.0,Commercial associate,Secondary / secondary special
5148443,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,35,31,6.0,0,225000.0,Working,Secondary / secondary special
5148444,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,35,31,6.0,0,225000.0,Working,Secondary / secondary special
5148445,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,35,31,6.0,0,225000.0,Working,Secondary / secondary special
5148446,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,41,31,6.0,0,225000.0,Working,Secondary / secondary special
5148448,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,35,31,6.0,0,225000.0,Working,Secondary / secondary special
5148449,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,39,31,6.0,0,225000.0,Working,Secondary / secondary special
5148450,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,5,31,6.0,0,225000.0,Working,Secondary / secondary special
5148453,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,21,31,6.0,0,225000.0,Working,Secondary / secondary special
5148458,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,5,52,30.0,0,135000.0,Working,Secondary / secondary special
5148459,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,4,52,30.0,0,135000.0,Working,Secondary / secondary special
5148460,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,55,52,30.0,0,135000.0,Working,Secondary / secondary special
5148461,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,49,52,30.0,0,135000.0,Working,Secondary / secondary special
5148462,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,13,52,30.0,0,135000.0,Working,Secondary / secondary special
5148463,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,23,52,30.0,0,135000.0,Working,Secondary / secondary special
5148464,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,4,52,30.0,0,135000.0,Working,Secondary / secondary special
5148465,F,N,N,0,Civil marriage,House / apartment,1,0,0,0,2.0,16,52,30.0,0,135000.0,Working,Secondary / secondary special
5148467,F,N,Y,1,Civil marriage,With parents,1,0,0,0,3.0,22,31,1.0,0,135000.0,Working,Secondary / secondary special
5148468,F,N,Y,1,Civil marriage,With parents,1,0,0,0,3.0,10,31,1.0,0,135000.0,Working,Secondary / secondary special
5148486,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,40,54,8.0,0,180000.0,Commercial associate,Higher education
5148488,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,53,54,8.0,0,180000.0,Commercial associate,Higher education
5148489,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,13,54,8.0,0,180000.0,Commercial associate,Higher education
5148490,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,18,54,8.0,0,180000.0,Commercial associate,Higher education
5148491,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,27,54,8.0,0,180000.0,Commercial associate,Higher education
5148509,M,Y,Y,0,Separated,With parents,1,0,0,0,1.0,8,62,1.0,0,306000.0,Commercial associate,Higher education
5148510,M,Y,Y,0,Separated,With parents,1,0,0,0,1.0,40,62,1.0,0,306000.0,Commercial associate,Higher education
5148516,F,N,N,1,Married,House / apartment,1,0,0,0,3.0,11,31,7.0,0,67500.0,State servant,Secondary / secondary special
5148565,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,50,53,14.0,0,112500.0,Working,Secondary / secondary special
5148566,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,39,53,14.0,0,112500.0,Working,Secondary / secondary special
5148567,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,50,53,14.0,0,112500.0,Working,Secondary / secondary special
5148568,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,17,53,14.0,0,112500.0,Working,Secondary / secondary special
5148569,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,32,53,14.0,0,112500.0,Working,Secondary / secondary special
5148570,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,38,53,14.0,0,112500.0,Working,Secondary / secondary special
5148571,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,50,53,14.0,0,112500.0,Working,Secondary / secondary special
5148575,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,23,40,3.0,0,225000.0,Working,Secondary / secondary special
5148576,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,20,40,3.0,0,225000.0,Working,Secondary / secondary special
5148577,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,23,40,3.0,0,225000.0,Working,Secondary / secondary special
5148582,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,42,31,4.0,1,180000.0,Working,Secondary / secondary special
5148583,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,42,31,4.0,0,180000.0,Working,Secondary / secondary special
5148584,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,42,31,4.0,1,180000.0,Working,Secondary / secondary special
5148585,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,42,31,4.0,0,180000.0,Working,Secondary / secondary special
5148586,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,42,31,4.0,0,180000.0,Working,Secondary / secondary special
5148590,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,21,39,4.0,0,180000.0,Working,Secondary / secondary special
5148591,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,27,39,4.0,0,180000.0,Working,Secondary / secondary special
5148592,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,31,39,4.0,0,180000.0,Working,Secondary / secondary special
5148593,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,6,39,4.0,0,180000.0,Working,Secondary / secondary special
5148595,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,15,39,4.0,0,180000.0,Working,Secondary / secondary special
5148596,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,18,39,4.0,0,180000.0,Working,Secondary / secondary special
5148597,M,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,28,39,4.0,0,180000.0,Working,Secondary / secondary special
5148606,F,N,Y,0,Married,Municipal apartment,1,0,0,0,2.0,28,45,4.0,0,315000.0,Commercial associate,Higher education
5148607,F,N,Y,0,Married,Municipal apartment,1,0,0,0,2.0,13,45,4.0,0,315000.0,Commercial associate,Higher education
5148608,F,N,Y,0,Married,Municipal apartment,1,0,0,0,2.0,5,45,4.0,0,315000.0,Commercial associate,Higher education
5148612,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,20,33,4.0,0,261000.0,Commercial associate,Higher education
5148614,M,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,59,33,4.0,0,261000.0,Commercial associate,Higher education
5148615,M,N,N,0,Single / not married,Rented apartment,1,0,0,1,1.0,16,23,3.0,0,135000.0,Commercial associate,Secondary / secondary special
5148617,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,58,53,2.0,0,225000.0,Working,Secondary / secondary special
5148647,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,8,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148648,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,40,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148650,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,28,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148651,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,28,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148652,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,28,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148653,F,Y,Y,1,Married,House / apartment,1,0,0,0,3.0,20,42,7.0,0,202500.0,Commercial associate,Secondary / secondary special
5148655,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,44,30,1.0,0,67500.0,Commercial associate,Higher education
5148656,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,41,30,1.0,0,67500.0,Commercial associate,Higher education
5148657,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,44,30,1.0,0,67500.0,Commercial associate,Higher education
5148659,M,N,Y,1,Married,Municipal apartment,1,0,0,0,3.0,45,35,6.0,0,180000.0,Commercial associate,Secondary / secondary special
5148660,M,N,Y,1,Married,Municipal apartment,1,0,0,0,3.0,13,35,6.0,0,180000.0,Commercial associate,Secondary / secondary special
5148662,M,N,Y,1,Married,Municipal apartment,1,0,0,0,3.0,5,35,6.0,0,180000.0,Commercial associate,Secondary / secondary special
5148663,M,N,Y,1,Married,Municipal apartment,1,0,0,0,3.0,11,35,6.0,0,180000.0,Commercial associate,Secondary / secondary special
5148666,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,18,29,3.0,0,63000.0,Working,Secondary / secondary special
5148667,F,N,Y,2,Married,House / apartment,1,0,0,0,4.0,21,29,3.0,0,63000.0,Working,Secondary / secondary special
5148668,M,Y,Y,1,Civil marriage,Office apartment,1,0,0,0,3.0,42,49,9.0,0,810000.0,Commercial associate,Incomplete higher
5148669,M,Y,Y,1,Civil marriage,Office apartment,1,0,0,0,3.0,38,49,9.0,0,810000.0,Commercial associate,Incomplete higher
5148671,M,Y,Y,1,Civil marriage,Office apartment,1,0,0,0,3.0,8,49,9.0,0,810000.0,Commercial associate,Incomplete higher
5148672,M,Y,Y,1,Civil marriage,Office apartment,1,0,0,0,3.0,47,49,9.0,0,810000.0,Commercial associate,Incomplete higher
5148683,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,26,52,1.0,0,135000.0,Working,Secondary / secondary special
5148684,F,N,Y,0,Married,House / apartment,1,0,1,0,2.0,16,52,1.0,0,135000.0,Working,Secondary / secondary special
5148687,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,43,60,0.0,0,81000.0,Working,Secondary / secondary special
5148690,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,51,60,0.0,0,81000.0,Working,Secondary / secondary special
5148691,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,16,60,0.0,0,81000.0,Working,Secondary / secondary special
5148693,F,N,N,0,Civil marriage,Municipal apartment,1,0,0,0,2.0,21,56,1.0,0,180000.0,Commercial associate,Secondary / secondary special
5148702,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,57,62,43.0,0,126000.0,Commercial associate,Secondary / secondary special
5148703,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,36,62,43.0,0,126000.0,Commercial associate,Secondary / secondary special
5148704,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,20,62,43.0,0,126000.0,Commercial associate,Secondary / secondary special
5148705,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,23,62,43.0,0,126000.0,Commercial associate,Secondary / secondary special
5148706,M,Y,Y,1,Single / not married,House / apartment,1,0,1,1,2.0,12,26,1.0,0,180000.0,Working,Secondary / secondary special
5148707,M,Y,Y,1,Single / not married,House / apartment,1,0,1,1,2.0,14,26,1.0,0,180000.0,Working,Secondary / secondary special
5148708,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,45,44,9.0,0,112500.0,Working,Secondary / secondary special
5148709,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,25,44,9.0,0,112500.0,Working,Secondary / secondary special
5148710,F,N,Y,0,Married,House / apartment,1,0,0,0,2.0,28,44,9.0,0,112500.0,Working,Secondary / secondary special
5148716,F,N,Y,1,Married,House / apartment,1,0,0,0,3.0,10,39,3.0,0,123750.0,Working,Secondary / secondary special
5148724,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,6,37,2.0,0,157500.0,Working,Secondary / secondary special
5148725,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,7,37,2.0,0,157500.0,Working,Secondary / secondary special
5148726,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,5,37,2.0,0,157500.0,Working,Secondary / secondary special
5148727,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,5,37,2.0,0,157500.0,Working,Secondary / secondary special
5148728,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,15,37,2.0,0,157500.0,Working,Secondary / secondary special
5148729,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,21,37,2.0,0,157500.0,Working,Secondary / secondary special
5148730,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,23,37,2.0,0,157500.0,Working,Secondary / secondary special
5148731,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,27,37,2.0,0,157500.0,Working,Secondary / secondary special
5148732,F,N,Y,1,Separated,Municipal apartment,1,0,0,0,2.0,45,37,2.0,0,157500.0,Working,Secondary / secondary special
5148734,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,44,27,4.0,0,121500.0,Working,Secondary / secondary special
5148735,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,44,27,4.0,1,121500.0,Working,Secondary / secondary special
5148736,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,21,27,4.0,0,121500.0,Working,Secondary / secondary special
5148737,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,14,43,14.0,0,58500.0,Working,Secondary / secondary special
5148738,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,1,43,14.0,0,58500.0,Working,Secondary / secondary special
5148739,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,1,43,14.0,0,58500.0,Working,Secondary / secondary special
5148740,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,8,43,14.0,0,58500.0,Working,Secondary / secondary special
5148742,M,N,Y,0,Single / not married,House / apartment,1,0,0,0,1.0,5,22,2.0,0,112500.0,Working,Secondary / secondary special
5148743,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,10,51,1.0,0,157500.0,Commercial associate,Secondary / secondary special
5148744,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,23,51,1.0,0,157500.0,Commercial associate,Secondary / secondary special
5148745,F,Y,Y,0,Married,House / apartment,1,0,0,0,2.0,31,51,1.0,0,157500.0,Commercial associate,Secondary / secondary special
5148752,M,Y,N,2,Separated,With parents,1,0,0,0,3.0,9,43,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5148753,M,Y,N,2,Separated,With parents,1,0,0,0,3.0,16,43,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5148755,M,Y,N,2,Separated,With parents,1,0,0,0,3.0,13,43,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5148757,M,Y,N,2,Separated,With parents,1,0,0,0,3.0,21,43,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5148758,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,20,49,9.0,0,112500.0,Working,Secondary / secondary special
5148759,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,16,49,9.0,0,112500.0,Working,Secondary / secondary special
5148763,F,N,Y,0,Widow,House / apartment,1,0,0,0,1.0,42,49,9.0,0,112500.0,Working,Secondary / secondary special
5148772,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,18,28,7.0,0,144000.0,Working,Secondary / secondary special
5148773,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,40,28,7.0,0,144000.0,Working,Secondary / secondary special
5148774,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,54,28,7.0,0,144000.0,Working,Secondary / secondary special
5148775,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,38,28,7.0,0,144000.0,Working,Secondary / secondary special
5148776,M,Y,Y,0,Married,House / apartment,1,0,1,0,2.0,26,28,7.0,0,144000.0,Working,Secondary / secondary special
